Date,Open,High,Low,Close
02/03/2021,"13,718.32","13,723.83","13,585.34","13,610.54"
02/02/2021,"13,543.10","13,652.70","13,535.86","13,612.78"
02/01/2021,"13,226.18","13,431.46","13,132.47","13,403.39"
01/29/2021,"13,284.72","13,322.00","12,985.05","13,070.69"
01/28/2021,"13,323.30","13,507.64","13,316.52","13,337.16"
01/27/2021,"13,486.58","13,538.42","13,192.91","13,270.60"
01/26/2021,"13,681.72","13,702.69","13,603.19","13,626.06"
01/25/2021,"13,681.21","13,728.98","13,368.68","13,635.99"
01/22/2021,"13,474.81","13,567.14","13,463.66","13,543.06"
01/21/2021,"13,521.48","13,560.35","13,454.07","13,530.91"
01/20/2021,"13,342.55","13,486.13","13,329.77","13,457.25"
01/19/2021,"13,132.73","13,206.86","13,078.70","13,197.18"
01/15/2021,"13,099.90","13,139.83","12,949.76","12,998.50"
01/14/2021,"13,174.76","13,220.16","13,098.41","13,112.64"
01/13/2021,"13,088.01","13,171.15","13,051.07","13,128.95"
01/12/2021,"13,062.06","13,105.04","12,963.92","13,072.43"
01/11/2021,"13,048.78","13,138.27","12,999.51","13,036.43"
01/08/2021,"13,160.22","13,208.09","13,036.55","13,201.98"
01/07/2021,"12,867.34","13,090.91","12,867.34","13,067.48"
01/06/2021,"12,666.15","12,909.63","12,649.99","12,740.79"
01/05/2021,"12,665.65","12,828.27","12,665.65","12,818.96"
01/04/2021,"12,958.52","12,958.73","12,543.24","12,698.45"
12/31/2020,"12,877.09","12,902.07","12,821.23","12,888.28"
12/30/2020,"12,906.51","12,924.93","12,857.76","12,870.00"
12/29/2020,"12,965.39","12,973.33","12,821.97","12,850.22"
12/28/2020,"12,914.64","12,930.89","12,827.45","12,899.42"
12/24/2020,"12,791.54","12,833.55","12,767.64","12,804.73"
12/23/2020,"12,834.94","12,841.92","12,758.67","12,771.11"
12/22/2020,"12,785.22","12,840.57","12,695.31","12,807.92"
12/21/2020,"12,596.14","12,751.27","12,525.22","12,742.52"
12/18/2020,"12,804.93","12,809.60","12,654.61","12,755.64"
12/17/2020,"12,730.78","12,765.25","12,696.35","12,764.75"
12/16/2020,"12,611.04","12,687.32","12,566.38","12,658.19"
12/15/2020,"12,543.26","12,596.13","12,465.42","12,595.06"
12/14/2020,"12,447.44","12,543.00","12,432.71","12,440.04"
12/11/2020,"12,336.79","12,383.50","12,246.77","12,377.87"
12/10/2020,"12,247.55","12,431.56","12,214.74","12,405.81"
12/09/2020,"12,591.69","12,607.15","12,290.78","12,338.95"
12/08/2020,"12,503.17","12,594.54","12,453.21","12,582.77"
12/07/2020,"12,461.00","12,536.23","12,460.55","12,519.95"
12/04/2020,"12,399.32","12,464.23","12,376.44","12,464.23"
12/03/2020,"12,369.26","12,439.02","12,356.98","12,377.18"
12/02/2020,"12,285.75","12,360.06","12,217.35","12,349.37"
12/01/2020,"12,313.36","12,405.79","12,263.93","12,355.11"
11/30/2020,"12,224.25","12,244.65","12,027.16","12,198.74"
11/27/2020,"12,159.18","12,236.23","12,154.57","12,205.85"
11/25/2020,"12,053.89","12,114.77","12,020.95","12,094.40"
11/24/2020,"11,939.33","12,049.88","11,863.45","12,036.79"
11/23/2020,"11,916.76","11,949.33","11,796.53","11,880.63"
11/20/2020,"11,892.70","11,935.47","11,852.51","11,854.97"
11/19/2020,"11,779.04","11,912.63","11,760.98","11,904.71"
11/18/2020,"11,896.06","11,942.49","11,799.96","11,801.60"
11/17/2020,"11,913.35","11,950.18","11,852.41","11,899.34"
11/16/2020,"11,847.11","11,937.72","11,814.89","11,924.13"
11/13/2020,"11,794.94","11,849.79","11,715.52","11,829.29"
11/12/2020,"11,802.50","11,847.84","11,666.38","11,709.59"
11/11/2020,"11,656.65","11,793.57","11,638.90","11,786.43"
11/10/2020,"11,622.44","11,665.87","11,424.61","11,553.86"
11/09/2020,"12,046.66","12,108.07","11,703.49","11,713.78"
11/06/2020,"11,869.90","11,920.54","11,737.13","11,895.23"
11/05/2020,"11,816.33","11,924.28","11,784.15","11,890.93"
11/04/2020,"11,443.78","11,663.31","11,394.21","11,590.78"
11/03/2020,"11,038.66","11,213.92","11,004.84","11,160.57"
11/02/2020,"11,010.45","11,071.08","10,830.95","10,957.61"
10/30/2020,"11,103.47","11,129.81","10,822.57","10,911.59"
10/29/2020,"11,064.47","11,287.63","11,030.19","11,185.59"
10/28/2020,"11,230.90","11,249.95","10,999.07","11,004.87"
10/27/2020,"11,409.34","11,465.06","11,361.86","11,431.35"
10/26/2020,"11,440.64","11,545.63","11,221.06","11,358.94"
10/23/2020,"11,536.01","11,548.85","11,434.86","11,548.28"
10/22/2020,"11,526.98","11,548.77","11,369.29","11,506.01"
10/21/2020,"11,530.39","11,613.79","11,476.08","11,484.69"
10/20/2020,"11,531.83","11,632.89","11,471.23","11,516.49"
10/19/2020,"11,732.34","11,778.11","11,454.57","11,478.88"
10/16/2020,"11,761.83","11,827.42","11,648.53","11,671.56"
10/15/2020,"11,559.88","11,740.68","11,559.10","11,713.87"
10/14/2020,"11,889.07","11,939.92","11,714.36","11,768.73"
10/13/2020,"11,901.76","11,946.98","11,821.83","11,863.90"
10/12/2020,"11,732.33","11,965.54","11,704.13","11,876.26"
10/09/2020,"11,487.60","11,581.23","11,476.66","11,579.94"
10/08/2020,"11,443.35","11,448.23","11,384.33","11,420.98"
10/07/2020,"11,271.68","11,380.56","11,258.35","11,364.60"
10/06/2020,"11,314.53","11,392.41","11,124.45","11,154.60"
10/05/2020,"11,169.11","11,335.21","11,162.52","11,332.49"
10/02/2020,"11,082.53","11,244.87","11,033.69","11,075.02"
10/01/2020,"11,291.99","11,344.13","11,240.53","11,326.51"
09/30/2020,"11,092.90","11,277.97","11,092.90","11,167.51"
09/29/2020,"11,109.00","11,153.23","11,065.63","11,085.25"
09/28/2020,"11,084.38","11,120.79","11,019.14","11,117.53"
09/25/2020,"10,680.46","10,939.55","10,639.98","10,913.56"
09/24/2020,"10,551.02","10,799.56","10,520.22","10,672.27"
09/23/2020,"10,950.83","10,962.02","10,612.91","10,632.99"
09/22/2020,"10,873.30","10,979.65","10,737.52","10,963.64"
09/21/2020,"10,610.14","10,782.74","10,519.49","10,778.80"
09/18/2020,"10,973.45","10,977.68","10,639.95","10,793.28"
09/17/2020,"10,796.05","10,974.45","10,783.81","10,910.28"
09/16/2020,"11,222.08","11,245.41","11,046.43","11,050.47"
09/15/2020,"11,193.96","11,244.46","11,127.98","11,190.32"
09/14/2020,"11,010.14","11,118.29","10,982.26","11,056.65"
09/11/2020,"11,010.07","11,033.04","10,728.03","10,853.55"
09/10/2020,"11,235.53","11,299.53","10,875.02","10,919.59"
09/09/2020,"11,064.77","11,217.69","10,970.45","11,141.56"
09/08/2020,"10,900.70","11,131.50","10,837.20","10,847.69"
09/04/2020,"11,396.24","11,531.18","10,875.87","11,313.13"
09/03/2020,"11,861.90","11,894.40","11,361.36","11,458.10"
09/02/2020,"12,047.26","12,074.07","11,836.18","12,056.44"
09/01/2020,"11,850.96","11,945.72","11,794.78","11,939.67"
08/31/2020,"11,718.81","11,829.84","11,697.41","11,775.46"
08/28/2020,"11,689.28","11,708.77","11,634.77","11,695.63"
